|WARM        |590   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |SCRANTON                 |PA |US |BMML   -20180316ABS |0.43   kW |-         |-       |-       |70504      |N |41 |28 |39.00 |W |75  |52 |33.00 |RADIO LICENSE HOLDING CBC, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |1781585   |
|WARM        |590   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |SCRANTON                 |PA |US |BMML   -20180316ABS |1.8    kW |-         |-       |-       |70504      |N |41 |28 |39.00 |W |75  |52 |33.00 |RADIO LICENSE HOLDING CBC, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |1781585   |
|WJMS        |590   kHz |AM |-   |ND2 |Daytime             |D  |B  |LIC    |IRONWOOD                 |MI |US |BL     -20200115AAO |5.0    kW |-         |-       |-       |57223      |N |46 |25 |28.00 |W |90  |12 |33.00 |J & J BROADCASTING, INC.                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1815108   |
|WJMS        |590   kHz |AM |-   |ND2 |Nighttime           |D  |B  |LIC    |IRONWOOD                 |MI |US |BL     -20200115AAO |0.113  kW |-         |-       |-       |57223      |N |46 |25 |28.00 |W |90  |12 |33.00 |J & J BROADCASTING, INC.                                                                            |   0.00 km |   0.00 mi |  0.00 deg |1815108   |
|WICC        |600   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |BRIDGEPORT               |CT |US |BL     --           |1.0    kW |-         |-       |-       |72345      |N |41 |9  |36.00 |W |73  |9  |53.00 |CONNOISSEUR MEDIA LICENSES, LLC                                                                     |   0.00 km |   0.00 mi |  0.00 deg |314736    |
|WICC        |600   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |BRIDGEPORT               |CT |US |BL     --           |0.5    kW |-         |-       |-       |72345      |N |41 |9  |36.00 |W |73  |9  |53.00 |CONNOISSEUR MEDIA LICENSES, LLC                                                                     |   0.00 km |   0.00 mi |  0.00 deg |314736    |
|WVOG        |600   kHz |AM |-   |ND2 |Daytime             |D  |B  |LIC    |NEW ORLEANS              |LA |US |BL     -19870814AD  |1.0    kW |-         |-       |-       |20415      |N |29 |57 |25.00 |W |90  |9  |33.00 |F.W. ROBERT BROADCASTING CO., INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |104410    |
|WFST        |600   kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |CARIBOU                  |ME |US |BL     --           |5.0    kW |-         |-       |-       |49517      |N |46 |53 |12.00 |W |68  |2  |44.00 |NORTHERN BROADCAST MINISTRIES, INC.                                                                 |   0.00 km |   0.00 mi |  0.00 deg |314739    |
|WFST        |600   kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |CARIBOU                  |ME |US |BL     --           |0.127  kW |-         |-       |-       |49517      |N |46 |53 |12.00 |W |68  |2  |44.00 |NORTHERN BROADCAST MINISTRIES, INC.                                                                 |   0.00 km |   0.00 mi |  0.00 deg |314739    |
|WCAO        |600   kHz |AM |-   |DA1 |Unlimited           |B  |B  |LIC    |BALTIMORE                |MD |US |BL     -19890825AF  |5.0    kW |-         |-       |-       |63777      |N |39 |25 |47.00 |W |76  |45 |42.00 |CITICASTERS LICENSES, INC.                                                                          |   0.00 km |   0.00 mi |  0.00 deg |132511    |
|WCHT        |600   kHz |AM |-   |DA1 |Daytime             |D  |B  |LIC    |ESCANABA                 |MI |US |BL     -19890419AF  |0.57   kW |-         |-       |-       |47119      |N |45 |48 |19.00 |W |87  |10 |13.00 |AMC PARTNERS ESCANABA, LLC                                                                          |   0.00 km |   0.00 mi |  0.00 deg |127859    |
|WCHT        |600   kHz |AM |-   |DA1 |Nighttime           |D  |B  |LIC    |ESCANABA                 |MI |US |BL     -19890419AF  |0.134  kW |-         |-       |-       |47119      |N |45 |48 |19.00 |W |87  |10 |13.00 |AMC PARTNERS ESCANABA, LLC                                                                          |   0.00 km |   0.00 mi |  0.00 deg |127859    |
|KGEZ        |600   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |KALISPELL                |MT |US |BL     -19810915AD  |5.0    kW |-         |-       |-       |60575      |N |48 |9  |40.00 |W |114 |16 |51.00 |FLATHEAD VALLEY WIRELESS ASSOCIATION LLC                                                            |   0.00 km |   0.00 mi |  0.00 deg |33970     |
|KGEZ        |600   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |KALISPELL                |MT |US |BL     -19810915AD  |1.0    kW |-         |-       |-       |60575      |N |48 |9  |40.00 |W |114 |16 |51.00 |FLATHEAD VALLEY WIRELESS ASSOCIATION LLC                                                            |   0.00 km |   0.00 mi |  0.00 deg |33970     |
|WCVP        |600   kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |MURPHY                   |NC |US |BL     -19910115AC  |1.0    kW |-         |-       |-       |10695      |N |35 |4  |0.00  |W |83  |59 |58.00 |CHEROKEE BROADCASTING COMPANY                                                                       |   0.00 km |   0.00 mi |  0.00 deg |156164    |
|WCVP        |600   kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |MURPHY                   |NC |US |BL     -19910115AC  |0.02   kW |-         |-       |-       |10695      |N |35 |4  |0.00  |W |83  |59 |58.00 |CHEROKEE BROADCASTING COMPANY                                                                       |   0.00 km |   0.00 mi |  0.00 deg |156164    |
|WSJS        |600   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |WINSTON-SALEM            |NC |US |BL     --           |5.0    kW |-         |-       |-       |58391      |N |36 |7  |0.00  |W |80  |21 |26.00 |CRESCENT MEDIA GROUP LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |314741    |
|WSJS        |600   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |WINSTON-SALEM            |NC |US |BL     --           |5.0    kW |-         |-       |-       |58391      |N |36 |7  |0.00  |W |80  |21 |26.00 |CRESCENT MEDIA GROUP LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |314741    |
|KSJB        |600   kHz |AM |-   |DA1 |Unlimited           |B  |B  |LIC    |JAMESTOWN                |ND |US |BL     --           |5.0    kW |-         |-       |-       |10778      |N |46 |49 |3.00  |W |98  |42 |34.00 |CHESTERMAN COMMUNICATIONS OF JAMESTOWN, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |314742    |
|WFRM        |600   kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |COUDERSPORT              |PA |US |BL     --           |1.0    kW |-         |-       |-       |21196      |N |41 |45 |11.00 |W |78  |0  |3.00  |L-COM, INC.                                                                                         |   0.00 km |   0.00 mi |  0.00 deg |314743    |
|WFRM        |600   kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |COUDERSPORT              |PA |US |BL     --           |0.046  kW |-         |-       |-       |21196      |N |41 |45 |11.00 |W |78  |0  |3.00  |L-COM, INC.                                                                                         |   0.00 km |   0.00 mi |  0.00 deg |314743    |
|KTBB        |600   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |TYLER                    |TX |US |BL     -19830705AH  |5.0    kW |-         |-       |-       |24248      |N |32 |16 |18.00 |W |95  |12 |23.00 |ATW MEDIA, LLC                                                                                      |   0.00 km |   0.00 mi |  0.00 deg |58625     |
|KTBB        |600   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |TYLER                    |TX |US |BL     -19830705AH  |2.5    kW |-         |-       |-       |24248      |N |32 |16 |18.00 |W |95  |12 |23.00 |ATW MEDIA, LLC                                                                                      |   0.00 km |   0.00 mi |  0.00 deg |58625     |
|WVAR        |600   kHz |AM |-   |NDD |Daytime             |D  |B  |LIC    |RICHWOOD                 |WV |US |BL     --           |1.0    kW |-         |-       |-       |54372      |N |38 |13 |50.00 |W |80  |32 |49.00 |SUMMIT MEDIA, INC.                                                                                  |   0.00 km |   0.00 mi |  0.00 deg |314745    |
|WYEL        |600   kHz |AM |-   |DA1 |Nighttime           |B  |B  |LIC    |MAYAGUEZ                 |PR |US |BL     -19991104ABQ |5.0    kW |-         |-       |-       |70686      |N |18 |10 |39.00 |W |67  |10 |15.00 |WLII/WSUR LICENSE PARTNERSHIP, G.P.                                                                 |   0.00 km |   0.00 mi |  0.00 deg |423889    |
|WYEL        |600   kHz |AM |-   |DA1 |Daytime             |B  |B  |LIC    |MAYAGUEZ                 |PR |US |BL     -19991104ABQ |5.0    kW |-         |-       |-       |70686      |N |18 |10 |39.00 |W |67  |10 |15.00 |WLII/WSUR LICENSE PARTNERSHIP, G.P.                                                                 |   0.00 km |   0.00 mi |  0.00 deg |423889    |
|WRQX        |600   kHz |AM |-   |DA2 |Daytime             |D  |B  |LIC    |SALEM                    |OH |US |BL     -20000410ACH |1.0    kW |-         |-       |-       |37547      |N |40 |49 |47.00 |W |80  |55 |49.00 |CUMULUS LICENSING LLC                                                                               |   0.00 km |   0.00 mi |  0.00 deg |498353    |
|WRQX        |600   kHz |AM |-   |DA2 |Nighttime           |D  |B  |LIC    |SALEM                    |OH |US |BL     -20000410ACH |0.045  kW |-         |-       |-       |37547      |N |40 |49 |47.00 |W |80  |55 |49.00 |CUMULUS LICENSING LLC                                                                               |   0.00 km |   0.00 mi |  0.00 deg |498353    |
|WVAR        |600   kHz |AM |-   |NDD |Nighttime           |D  |B  |LIC    |RICHWOOD                 |WV |US |BL     --           |0.055  kW |-         |-       |-       |54372      |N |38 |13 |50.00 |W |80  |32 |49.00 |SUMMIT MEDIA, INC.                                                                                  |   0.00 km |   0.00 mi |  0.00 deg |314745    |
|WSNL        |600   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |FLINT                    |MI |US |BL     -20060515AEL |0.44   kW |-         |-       |-       |42078      |N |42 |54 |27.00 |W |83  |50 |7.00  |CHRISTIAN BROADCASTING SYSTEM, LTD.                                                                 |   0.00 km |   0.00 mi |  0.00 deg |1130896   |
|WSNL        |600   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |FLINT                    |MI |US |BL     -20060515AEL |0.25   kW |-         |-       |-       |42078      |N |42 |54 |27.00 |W |83  |50 |7.00  |CHRISTIAN BROADCASTING SYSTEM, LTD.                                                                 |   0.00 km |   0.00 mi |  0.00 deg |1130896   |
|WVOG        |600   kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |NEW ORLEANS              |LA |US |BL     -19870814AD  |0.031  kW |-         |-       |-       |20415      |N |29 |57 |25.00 |W |90  |9  |33.00 |F.W. ROBERT BROADCASTING CO., INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |104410    |
|KOGO        |600   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |SAN DIEGO                |CA |US |BML    -20081030ADI |5.0    kW |-         |-       |-       |51514      |N |32 |43 |16.00 |W |117 |4  |10.00 |CITICASTERS LICENSES, INC.                                                                          |   0.00 km |   0.00 mi |  0.00 deg |1276053   |
|KOGO        |600   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |SAN DIEGO                |CA |US |BML    -20081030ADI |5.0    kW |-         |-       |-       |51514      |N |32 |43 |16.00 |W |117 |4  |10.00 |CITICASTERS LICENSES, INC.                                                                          |   0.00 km |   0.00 mi |  0.00 deg |1276053   |
|WMT         |600   kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |CEDAR RAPIDS             |IA |US |BL     -20090429ABI |5.0    kW |-         |-       |-       |73593      |N |42 |3  |40.00 |W |91  |32 |42.00 |CITICASTERS LICENSES, INC.                                                                          |   0.00 km |   0.00 mi |  0.00 deg |1311881   |
|WMT         |600   kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |CEDAR RAPIDS             |IA |US |BL     -20090429ABI |5.0    kW |-         |-       |-       |73593      |N |42 |3  |40.00 |W |91  |32 |42.00 |CITICASTERS LICENSES, INC.                                                                          |   0.00 km |   0.00 mi |  0.00 deg |1311881   |
|KROD        |600   kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |EL PASO                  |TX |US |BMML   -20100728AHK |5.0    kW |-         |-       |-       |14908      |N |31 |54 |56.00 |W |106 |23 |33.00 |TOWNSQUARE MEDIA OF EL PASO, INC.                                                                   |   0.00 km |   0.00 mi |  0.00 deg |1394700   |
|KROD        |600   kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |EL PASO                  |TX |US |BMML   -20100728AHK |5.0    kW |-         |-       |-       |14908      |N |31 |54 |56.00 |W |106 |23 |33.00 |TOWNSQUARE MEDIA OF EL PASO, INC.                                                                   |   0.00 km |   0.00 mi |  0.00 deg |1394700   |
|WKYH        |600   kHz |AM |-   |ND2 |Daytime             |D  |B  |LIC    |PAINTSVILLE              |KY |US |BML    -20110406ADF |5.0    kW |-         |-       |-       |3430       |N |37 |47 |21.00 |W |82  |47 |4.00  |S.I.P. BROADCASTING COMPANY, INC.                                                                   |   0.00 km |   0.00 mi |  0.00 deg |1423653   |
|WKYH        |600   kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |PAINTSVILLE              |KY |US |BML    -20110406ADF |0.043  kW |-         |-       |-       |3430       |N |37 |47 |21.00 |W |82  |47 |4.00  |S.I.P. BROADCASTING COMPANY, INC.                                                                   |   0.00 km |   0.00 mi |  0.00 deg |1423653   |
|KCOL        |600   kHz |AM |-   |DA2 |Daytime             |B  |-  |LIC    |WELLINGTON               |CO |US |BML    -20131104AWI |5.0    kW |-         |-       |-       |68685      |N |40 |39 |0.00  |W |105 |2  |51.00 |CITICASTERS LICENSES, INC.                                                                          |   0.00 km |   0.00 mi |  0.00 deg |1597148   |
|KCOL        |600   kHz |AM |-   |DA2 |Nighttime           |B  |-  |LIC    |WELLINGTON               |CO |US |BML    -20131104AWI |0.5    kW |-         |-       |-       |68685      |N |40 |39 |0.00  |W |105 |2  |51.00 |CITICASTERS LICENSES, INC.                                                                          |   0.00 km |   0.00 mi |  0.00 deg |1597148   |
|WBOB        |600   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |JACKSONVILLE             |FL |US |BMML   -20150821ACB |50.0   kW |-         |-       |-       |53588      |N |30 |18 |0.00  |W |81  |45 |34.00 |CHESAPEAKE-PORTSMOUTH BROADCASTING CORPORATION                                                      |   0.00 km |   0.00 mi |  0.00 deg |1709096   |
|WBOB        |600   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |JACKSONVILLE             |FL |US |BMML   -20150821ACB |9.7    kW |-         |-       |-       |53588      |N |30 |18 |0.00  |W |81  |45 |34.00 |CHESAPEAKE-PORTSMOUTH BROADCASTING CORPORATION                                                      |   0.00 km |   0.00 mi |  0.00 deg |1709096   |
|KVNA        |600   kHz |AM |-   |ND2 |Daytime             |D  |B  |LIC    |FLAGSTAFF                |AZ |US |BL     -20160411ACC |1.0    kW |-         |-       |-       |68567      |N |35 |11 |26.00 |W |111 |40 |37.00 |YAVAPAI BROADCASTING CORPORATION                                                                    |   0.00 km |   0.00 mi |  0.00 deg |1726321   |
|KVNA        |600   kHz |AM |-   |ND2 |Nighttime           |D  |B  |LIC    |FLAGSTAFF                |AZ |US |BL     -20160411ACC |0.07   kW |-         |-       |-       |68567      |N |35 |11 |26.00 |W |111 |40 |37.00 |YAVAPAI BROADCASTING CORPORATION                                                                    |   0.00 km |   0.00 mi |  0.00 deg |1726321   |
|WREC        |600   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |MEMPHIS                  |TN |US |BMML   -20170713AIO |5.0    kW |-         |-       |-       |58396      |N |35 |11 |41.00 |W |90  |0  |36.00 |IHM LICENSES, LLC                                                                                   |   0.00 km |   0.00 mi |  0.00 deg |1761883   |
|WREC        |600   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |MEMPHIS                  |TN |US |BMML   -20170713AIO |5.0    kW |-         |-       |-       |58396      |N |35 |11 |41.00 |W |90  |0  |36.00 |IHM LICENSES, LLC                                                                                   |   0.00 km |   0.00 mi |  0.00 deg |1761883   |
|KAVL        |610   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |LANCASTER                |CA |US |BL     -19970612AA  |4.9    kW |-         |-       |-       |2318       |N |34 |42 |22.00 |W |118 |10 |36.00 |RZ RADIO LLC                                                                                        |   0.00 km |   0.00 mi |  0.00 deg |248550    |
|WRUS        |610   kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |RUSSELLVILLE             |KY |US |BL     -19971212KB  |1.8    kW |-         |-       |-       |73971      |N |36 |50 |40.00 |W |86  |55 |21.00 |LOGAN RADIO INCORPORATED                                                                            |   0.00 km |   0.00 mi |  0.00 deg |259242    |
|KDAL        |610   kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |DULUTH                   |MN |US |BL     -19980420KB  |5.0    kW |-         |-       |-       |60230      |N |46 |43 |14.00 |W |92  |10 |36.00 |MIDWEST COMMUNICATIONS, INC.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |266026    |
|KAVL        |610   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |LANCASTER                |CA |US |BL     -19970612AA  |4.0    kW |-         |-       |-       |2318       |N |34 |42 |22.00 |W |118 |10 |36.00 |RZ RADIO LLC                                                                                        |   0.00 km |   0.00 mi |  0.00 deg |248550    |
|WRUS        |610   kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |RUSSELLVILLE             |KY |US |BL     -19971212KB  |0.059  kW |-         |-       |-       |73971      |N |36 |50 |40.00 |W |86  |55 |21.00 |LOGAN RADIO INCORPORATED                                                                            |   0.00 km |   0.00 mi |  0.00 deg |259242    |
|KDAL        |610   kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |DULUTH                   |MN |US |BL     -19980420KB  |5.0    kW |-         |-       |-       |60230      |N |46 |43 |14.00 |W |92  |10 |36.00 |MIDWEST COMMUNICATIONS, INC.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |266026    |
|KARV        |610   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |RUSSELLVILLE             |AR |US |BL     -19800122AD  |1.0    kW |-         |-       |-       |19827      |N |35 |17 |56.00 |W |93  |9  |9.00  |EAB OF RUSSELLVILLE, LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |17054     |
|KARV        |610   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |RUSSELLVILLE             |AR |US |BL     -19800122AD  |0.5    kW |-         |-       |-       |19827      |N |35 |17 |56.00 |W |93  |9  |9.00  |EAB OF RUSSELLVILLE, LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |17054     |
|WSNG        |610   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |TORRINGTON               |CT |US |BL     --           |1.0    kW |-         |-       |-       |13716      |N |41 |45 |28.00 |W |73  |3  |6.00  |RED WOLF BROADCASTING CORPORATION                                                                   |   0.00 km |   0.00 mi |  0.00 deg |314753    |
|WSNG        |610   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |TORRINGTON               |CT |US |BL     --           |0.5    kW |-         |-       |-       |13716      |N |41 |45 |28.00 |W |73  |3  |6.00  |RED WOLF BROADCASTING CORPORATION                                                                   |   0.00 km |   0.00 mi |  0.00 deg |314753    |
|WIOD        |610   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |MIAMI                    |FL |US |BL     --           |5.0    kW |-         |-       |-       |14242      |N |25 |50 |58.00 |W |80  |9  |18.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                                           |   0.00 km |   0.00 mi |  0.00 deg |314754    |
|WIOD        |610   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |MIAMI                    |FL |US |BL     --           |5.0    kW |-         |-       |-       |14242      |N |25 |50 |58.00 |W |80  |9  |18.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                                           |   0.00 km |   0.00 mi |  0.00 deg |314754    |
|WPLO        |610   kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |GRAYSON                  |GA |US |BL     -19900815AH  |1.5    kW |-         |-       |-       |8066       |N |33 |57 |11.00 |W |83  |58 |15.00 |TERESA ESQUIVEL                                                                                     |   0.00 km |   0.00 mi |  0.00 deg |151588    |
|WPLO        |610   kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |GRAYSON                  |GA |US |BL     -19900815AH  |0.225  kW |-         |-       |-       |8066       |N |33 |57 |11.00 |W |83  |58 |15.00 |TERESA ESQUIVEL                                                                                     |   0.00 km |   0.00 mi |  0.00 deg |151588    |
|WCEH        |610   kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |HAWKINSVILLE             |GA |US |BL     --           |0.5    kW |-         |-       |-       |67705      |N |32 |16 |50.00 |W |83  |26 |37.00 |SHANKS BROADCASTING, LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |314756    |
|WCEH        |610   kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |HAWKINSVILLE             |GA |US |BL     --           |0.126  kW |-         |-       |-       |67705      |N |32 |16 |50.00 |W |83  |26 |37.00 |SHANKS BROADCASTING, LLC                                                                            |   0.00 km |   0.00 mi |  0.00 deg |314756    |
|KOJM        |610   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |HAVRE                    |MT |US |BL     --           |1.0    kW |-         |-       |-       |49262      |N |48 |34 |48.00 |W |109 |38 |54.00 |NEW MEDIA BROADCASTERS, INC.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |314757    |
|KOJM        |610   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |HAVRE                    |MT |US |BL     --           |1.0    kW |-         |-       |-       |49262      |N |48 |34 |48.00 |W |109 |38 |54.00 |NEW MEDIA BROADCASTERS, INC.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |314757    |
|KCSR        |610   kHz |AM |-   |ND1 |Daytime             |D  |B  |LIC    |CHADRON                  |NE |US |BL     -9847        |1.0    kW |-         |-       |-       |10081      |N |42 |49 |56.00 |W |103 |1  |0.00  |CHADRAD COMMUNICATIONS, INC.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |314758    |
|KCSR        |610   kHz |AM |-   |ND1 |Nighttime           |D  |B  |LIC    |CHADRON                  |NE |US |BL     -9847        |0.118  kW |-         |-       |-       |10081      |N |42 |49 |56.00 |W |103 |1  |0.00  |CHADRAD COMMUNICATIONS, INC.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |314758    |
|WGIR        |610   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |MANCHESTER               |NH |US |BL     -19810805AD  |5.0    kW |-         |-       |-       |35237      |N |43 |0  |57.00 |W |71  |28 |48.00 |CAPSTAR TX, LLC                                                                                     |   0.00 km |   0.00 mi |  0.00 deg |33112     |
|WGIR        |610   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |MANCHESTER               |NH |US |BL     -19810805AD  |1.0    kW |-         |-       |-       |35237      |N |43 |0  |57.00 |W |71  |28 |48.00 |CAPSTAR TX, LLC                                                                                     |   0.00 km |   0.00 mi |  0.00 deg |33112     |
|KRTA        |610   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |MEDFORD                  |OR |US |BL     -19841018AF  |2.5    kW |-         |-       |-       |19557      |N |42 |23 |15.00 |W |122 |46 |11.00 |OPUS BROADCASTING SYSTEMS, INC.                                                                     |   0.00 km |   0.00 mi |  0.00 deg |73388     |
|KRTA        |610   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |MEDFORD                  |OR |US |BL     -19841018AF  |5.0    kW |-         |-       |-       |19557      |N |42 |23 |15.00 |W |122 |46 |11.00 |OPUS BROADCASTING SYSTEMS, INC.                                                                     |   0.00 km |   0.00 mi |  0.00 deg |73388     |
|WPLY        |610   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |ROANOKE                  |VA |US |BL     --           |5.0    kW |-         |-       |-       |41111      |N |37 |18 |11.00 |W |80  |2  |33.00 |MEL WHEELER, INC.                                                                                   |   0.00 km |   0.00 mi |  0.00 deg |314760    |
|WPLY        |610   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |ROANOKE                  |VA |US |BL     --           |1.0    kW |-         |-       |-       |41111      |N |37 |18 |11.00 |W |80  |2  |33.00 |MEL WHEELER, INC.                                                                                   |   0.00 km |   0.00 mi |  0.00 deg |314760    |
|WEXS        |610   kHz |AM |-   |ND2 |Daytime             |B  |B  |LIC    |PATILLAS                 |PR |US |BL     -19930712AA  |0.25   kW |-         |-       |-       |12819      |N |18 |0  |36.00 |W |66  |1  |28.00 |COMMUNITY BROADCASTING, INC.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |187971    |
|WEXS        |610   kHz |AM |-   |ND2 |Nighttime           |B  |B  |LIC    |PATILLAS                 |PR |US |BL     -19930712AA  |1.0    kW |-         |-       |-       |12819      |N |18 |0  |36.00 |W |66  |1  |28.00 |COMMUNITY BROADCASTING, INC.                                                                        |   0.00 km |   0.00 mi |  0.00 deg |187971    |
|KONA        |610   kHz |AM |-   |DA2 |Daytime             |B  |B  |LIC    |KENNEWICK-RICHLAND-P     |WA |US |BL     --           |5.0    kW |-         |-       |-       |67668      |N |46 |10 |23.00 |W |119 |4  |7.00  |CCR-TRI CITIES IV, LLC                                                                              |   0.00 km |   0.00 mi |  0.00 deg |420193    |
|KONA        |610   kHz |AM |-   |DA2 |Nighttime           |B  |B  |LIC    |KENNEWICK-RICHLAND-P     |WA |US |BL     --           |5.0    kW |-         |-       |-       |67668      |N |46 |10 |23.00 |W |119 |4  |7.00  |CCR-TRI CITIES IV, LLC                                                                              |   0.00 km |   0.00 mi |  0.00 deg |420193    |
|KCSP        |610   kHz |AM |-   |ND1 |Daytime             |B  |B  |LIC    |KANSAS CITY              |MO |US |BL     -19990714AAC |5.0    kW |-         |-       |-       |11270      |N |38 |59 |3.00  |W |94  |37 |42.00 |ENTERCOM LICENSE, LLC                                                                               |   0.00 km |   0.00 mi |  0.00 deg |430317    |
|KCSP        |610   kHz |AM |-   |ND1 |Nighttime           |B  |B  |LIC    |KANSAS CITY              |MO |US |BL     -19990714AAC |5.0    kW |-         |-       |-       |11270      |N |38 |59 |3.00  |W |94  |37 |42.00 |ENTERCOM LICENSE, LLC                                                                               |   0.00 km |   0.00 mi |  0.00 deg |430317    |
|KNML        |610   kHz |AM |-   |DAN |Daytime             |B  |B  |LIC    |ALBUQUERQUE              |NM |US |BL     -20000629AFX |5.0    kW |-         |-       |-       |68608      |N |35 |1  |56.00 |W |106 |39 |32.00 |RADIO LICENSE HOLDING CBC, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |507426    |
|KNML        |610   kHz |AM |-   |DAN |Nighttime           |B  |B  |LIC    |ALBUQUERQUE              |NM |US |BL     -20000629AFX |5.0    kW |-         |-       |-       |68608      |N |35 |1  |58.00 |W |106 |39 |44.00 |RADIO LICENSE HOLDING CBC, LLC                                                                      |   0.00 km |   0.00 mi |  0.00 deg |507426    |
|KEAR        |610   kHz |AM |-   |ND2 |Daytime             |B  |B  |LIC    |SAN FRANCISCO            |CA |US |BML    -20060522ADM |5.0    kW |-         |-       |-       |1082       |N |37 |50 |58.00 |W |122 |17 |44.00 |FAMILY STATIONS, INC.                                                                               |   0.00 km |   0.00 mi |  0.00 deg |1131461   |
|KEAR        |610   kHz |AM |-   |ND2 |Nighttime           |B  |B  |LIC    |SAN FRANCISCO            |CA |US |BML    -20060522ADM |5.0    kW |-         |-       |-       |1082       |N |37 |50 |58.00 |W |122 |17 |44.00 |FAMILY STATIONS, INC.                                                                               |   0.00 km |   0.00 mi |  0.00 deg |1131461   |
